,backers_count,category,pledged,state,blurb_length,goal_in_usd,campaign_duration,sub_category
7452,216,comics,5097.0,1,13.0,1000.0,35,comic books
7453,65,art,4828.0,0,22.0,15000.0,35,performance art
7454,133,comics,2085.0,1,25.0,500.0,30,comic books
7456,59,art,10375.0,1,18.0,10000.0,60,sculpture
7457,41,art,1751.11,1,21.0,1500.0,14,public art
7458,1,art,1.0,0,12.0,40000.0,30,textiles
7459,1193,comics,45103.85,1,20.0,15000.0,30,webcomics
7460,101,comics,5720.0,1,23.0,5000.0,30,webcomics
7461,7,comics,355.0,1,8.0,355.0,27,webcomics
7462,70,comics,1502.0,1,22.0,710.0,15,comic books
7463,144,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",9832.0,1,21.0,9000.0,30,
7464,6,crafts,141.0,0,16.0,1000.0,30,candles
7465,38,art,1669.0,0,18.0,3000.0,25,public art
7466,42,art,5066.01,1,16.0,3000.0,32,public art
7467,101,comics,3117.0,1,16.0,3000.0,30,graphic novels
7468,25,art,1410.0,1,9.0,1200.0,30,public art
7469,124,comics,3554.0,1,16.0,3000.0,30,comic books
7470,184,art,13216.0,1,22.0,9000.0,60,public art
7471,2,art,2.0,0,18.0,5000.0,30,painting
7472,48,art,1266.0,1,20.0,1000.0,30,public art
7473,230,comics,10207.0,1,23.0,4000.0,34,graphic novels
7474,57,art,3340.0,1,26.0,3000.0,58,public art
7475,205,comics,6743.0,1,17.0,5500.0,21,webcomics
7476,106,comics,3968.0,1,20.0,3000.0,30,comic books
7477,312,comics,11643.0,1,20.0,10000.0,28,graphic novels
7478,42,art,625.0,1,24.0,350.0,31,public art
7479,190,comics,5467.0,1,17.0,4000.0,30,graphic novels
7480,161,crafts,1830.0,1,24.0,200.0,30,printing
7481,50,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",10129.0,1,6.0,10000.0,21,
7482,39,crafts,38220.0,1,13.0,1710.14,30,embroidery
7483,10,art,560.0,0,29.0,6400.0,60,performance art
7484,971,art,64087.66,1,14.0,77322.58,25,performance art
7485,0,art,0.0,0,21.0,35000.0,30,public art
7486,0,art,0.0,0,22.0,5000.0,30,video art
7487,153,comics,4870.29,1,15.0,1837.26,30,comic books
7488,63,art,2051.0,1,20.0,3084.54,11,public art
7489,403,comics,14740.63,1,17.0,12000.0,30,graphic novels
7490,7,art,235.0,0,19.0,5000.0,30,performance art
7491,16,art,1066.0,0,25.0,12000.0,30,performance art
7492,14,art,1316.0,0,11.0,24000.0,40,sculpture
7493,2,art,6.0,0,9.0,25000.0,30,sculpture
7494,105,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",10447.0,1,17.0,10000.0,30,
7495,198,comics,7098.0,1,16.0,3000.0,30,graphic novels
7496,236,art,14277.43,0,21.0,70000.0,60,sculpture
7497,31,comics,711.0,1,18.0,667.0,31,graphic novels
7498,166,comics,2462.5,1,15.0,2243.64,30,graphic novels
7499,109,art,2645.0,1,2.0,10.0,15,painting
7500,64,art,3012.0,1,19.0,3000.0,30,public art
7501,33,art,2005.0,1,13.0,3138.8,20,performance art
7502,9,comics,320.0,0,20.0,9704.19,60,anthologies
7503,43,crafts,1243.0,0,22.0,6190.7,30,diy
7504,0,comics,0.0,0,8.0,500.0,30,webcomics
7505,16,art,265.0,1,18.0,200.0,30,performance art
7506,3,comics,62.0,0,22.0,569.72,60,events
7507,18,art,2400.0,0,21.0,10000.0,30,performance art
7508,53,art,8215.0,0,25.0,58611.0,60,performance art
7509,7,crafts,166.0,0,26.0,5000.0,7,candles
7510,63,comics,2145.32,1,23.0,686.58,41,graphic novels
7511,24,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",1277.0,1,24.0,500.0,18,
7512,46,comics,1870.0,1,10.0,1700.0,21,comic books
7513,3,crafts,35.0,0,24.0,100000.0,21,candles
7514,44,comics,1023.42,1,15.0,674.72,30,graphic novels
7515,431,comics,18045.0,1,23.0,12000.0,30,graphic novels
7516,9,art,567.0,0,20.0,1500.0,23,sculpture
7517,15,art,280.0,1,25.0,160.0,9,sculpture
7518,0,crafts,0.0,0,24.0,1800.0,30,diy
7519,35,art,5523.0,0,20.0,15000.0,34,sculpture
7521,1,art,50.0,0,6.0,6000.0,60,performance art
7522,27,comics,956.0,1,19.0,99.0,14,graphic novels
7523,21,crafts,516.0,0,22.0,4693.33,30,candles
7524,56,comics,1636.0,1,23.0,199.0,7,comic books
7525,32,art,2500.0,1,16.0,3065.98,30,sculpture
7526,168,art,9652.0,1,21.0,9600.0,44,public art
7527,17,art,3410.0,1,14.0,3000.0,30,performance art
7528,66,art,5175.0,1,19.0,5000.0,23,public art
7529,29,art,2010.0,1,23.0,2000.0,30,sculpture
7531,2,art,11.0,0,15.0,1101.97,45,performance art
7532,41,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",8505.0,1,23.0,8500.0,30,
7533,354,comics,10664.2,1,9.0,6000.0,30,events
7534,11,art,335.0,1,29.0,300.0,23,painting
7535,16,art,561.0,1,13.0,897.55,33,public art
7536,173,comics,4793.0,1,17.0,3000.0,35,comic books
7537,13,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",538.0,1,21.0,250.0,30,
7538,58,comics,860.0,1,17.0,595.22,30,comic books
7539,0,crafts,0.0,0,27.0,600.0,30,crochet
7540,34,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",331.0,1,13.0,192.06,16,
7541,390,comics,21159.0,1,11.0,2021.69,31,comic books
7542,0,art,0.0,0,23.0,5000.0,30,public art
7543,6,art,510.0,1,28.0,507.0,30,video art
7544,159,art,7490.0,1,16.0,1713.65,30,sculpture
7545,82,"comics"",""position"":2,""color"":16776056,""urls"":{""web"":{""discover"":""http:",3008.0,1,21.0,750.0,24,
7546,413,comics,13832.0,1,22.0,12500.0,30,anthologies
7547,43,comics,1099.0,1,12.0,500.0,30,webcomics
7548,1718,comics,65952.0,1,25.0,10000.0,30,comic books
7549,1,crafts,10.0,0,25.0,8000.0,60,diy
7550,3,art,3.0,0,28.0,10.0,27,performance art
7551,11,art,230.0,1,16.0,200.0,10,performance art
7552,52,comics,2505.0,1,21.0,2000.0,32,graphic novels
7553,288,comics,3590.99,1,24.0,1800.0,30,comic books
7554,60,comics,2630.0,1,19.0,2500.0,44,graphic novels
7555,109,comics,2237.0,1,20.0,2156.0,30,anthologies
7556,12,comics,337.0,0,18.0,3500.0,30,anthologies
7557,1547,comics,50298.2,1,23.0,6000.0,23,webcomics
7558,73,comics,1861.0,1,26.0,1500.0,30,comic books
7559,36,comics,1627.29,1,23.0,1146.87,30,graphic novels
7560,32,art,1255.0,1,23.0,1250.0,40,performance art
7561,18,art,530.0,1,23.0,500.0,11,public art
7562,341,comics,19385.0,1,26.0,6500.0,44,comic books
7563,17,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",4697.0,1,20.0,275.77,30,
7564,5,crafts,105.0,0,22.0,500.0,30,candles
7565,24,art,436.0,1,24.0,330.0,14,public art
7566,76,art,8076.18,1,24.0,8000.0,21,public art
7567,34,art,6360.0,1,27.0,6000.0,30,sculpture
7568,209,comics,7389.55,1,17.0,5500.0,29,webcomics
7569,39,comics,2388.0,0,19.0,4200.0,45,anthologies
7570,8,crafts,793.0,1,17.0,200.0,9,woodworking
7571,1862,art,289742.0,1,24.0,9008.4,31,painting
7572,42,art,2052.0,1,13.0,2000.0,31,painting
7573,9,art,500.0,0,15.0,2064.0,43,performance art
7574,1,art,10.0,0,23.0,800.0,15,sculpture
7575,1280,"comics"",""position"":2,""color"":16776056,""urls"":{""web"":{""discover"":""http:",44601.25,1,18.0,6565.88,36,
7576,210,comics,9420.0,1,7.0,4000.0,24,comic books
7577,452,art,34439.61,1,20.0,30000.0,45,public art
7578,0,crafts,0.0,0,25.0,500.0,30,diy
7579,48,art,1935.0,0,9.0,4000.0,21,sculpture
7580,97,art,13163.0,1,17.0,5000.0,32,sculpture
7581,32,art,1289.0,1,26.0,1790.29,30,public art
7582,5,art,776.0,0,19.0,2000.0,31,sculpture
7583,57,comics,1684.32,1,8.0,607.43,30,comic books
7584,0,art,0.0,0,19.0,5000.0,30,performance art
7585,126,comics,11183.0,1,21.0,10000.0,36,graphic novels
7586,3,comics,31.0,0,22.0,1200.0,30,webcomics
7587,5,art,200.0,1,22.0,200.0,30,painting
7588,37,comics,1124.45,1,19.0,654.18,21,comic books
7589,6,comics,79.0,0,23.0,300.0,25,events
7590,96,art,8520.0,1,22.0,7500.0,30,public art
7591,248,comics,25090.81,1,20.0,17500.0,29,graphic novels
7592,17,art,1675.0,1,22.0,1500.0,30,sculpture
7593,36,comics,855.0,1,24.0,650.0,30,comic books
7594,79,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",3715.0,1,12.0,4559.1,30,
7595,5,art,186.0,0,21.0,10000.0,42,painting
7596,18,art,595.0,1,7.0,500.0,17,public art
7597,68,art,3924.0,1,12.0,399.46,25,sculpture
7598,69,comics,1256.0,1,18.0,800.0,14,webcomics
7599,0,art,0.0,0,21.0,21428.65,30,public art
7600,1,crafts,11.0,0,17.0,15864.76,60,diy
7601,444,comics,17825.0,1,26.0,10000.0,30,graphic novels
7602,2,art,150.0,0,13.0,5000.0,30,textiles
7603,290,comics,14002.0,1,11.0,2000.0,25,comic books
7604,34,crafts,1351.0,1,12.0,1100.0,30,printing
7605,55,comics,814.0,1,17.0,600.0,16,comic books
7606,94,comics,4172.0,1,17.0,4000.0,40,graphic novels
7607,37,art,2816.0,1,23.0,2000.0,30,painting
7608,96,art,17574.0,1,8.0,17000.0,30,sculpture
7609,364,comics,5935.0,1,22.0,3467.5,32,comic books
7610,0,art,0.0,0,18.0,136648.74,30,performance art
7611,753,comics,27005.0,1,22.0,25000.0,30,anthologies
7612,5,art,257.0,0,24.0,4414.17,40,performance art
7613,2,art,21.0,0,21.0,1000.0,21,public art
7614,18,art,2075.66,1,17.0,2000.0,30,painting
7615,227,art,10090.16,1,22.0,10000.0,30,public art
7616,19,crafts,758.0,1,19.0,750.0,29,stationery
7617,16,crafts,600.0,1,17.0,600.0,30,stationery
7618,4,art,58.0,0,20.0,6715.0,30,textiles
7619,5,art,120.0,0,24.0,5500.0,30,performance art
7620,31,comics,1316.32,1,13.0,727.02,26,comic books
7621,1,art,1.29,0,19.0,7166.66,30,painting
7622,628,comics,23036.0,1,16.0,3600.0,30,comic books
7623,404,comics,14348.29,1,9.0,895.51,30,comic books
7624,16,comics,1069.0,1,18.0,500.0,30,graphic novels
7625,3,art,35.0,0,20.0,70400.03,30,public art
7626,117,art,10862.42,1,10.0,1500.0,30,painting
7627,1,comics,15.0,0,22.0,1500.0,21,webcomics
7628,3,art,311.0,0,21.0,3000.0,30,video art
7629,589,comics,18159.0,1,23.0,300.0,30,comic books
7630,0,crafts,0.0,0,18.0,1928.46,60,diy
7631,1,crafts,5.0,0,15.0,1000.0,45,diy
7632,2,crafts,100.0,1,21.0,75.03,20,crochet
7633,131,comics,9350.0,1,20.0,6718.09,30,webcomics
7634,10,art,410.0,0,17.0,3000.0,60,performance art
7635,0,art,0.0,0,16.0,11294.0,30,sculpture
7636,11,comics,509.0,0,20.0,800.0,30,webcomics
7637,16,art,196.0,1,6.0,135.0,15,public art
7638,132,comics,2237.0,1,23.0,2000.0,30,comic books
7639,27,comics,1055.0,1,23.0,850.0,30,comic books
7640,54,art,1925.0,1,11.0,1164.2,28,painting
7641,14,art,560.0,1,23.0,390.0,30,painting
7642,604,comics,28527.0,1,7.0,13000.0,30,graphic novels
7643,2,art,7.0,0,13.0,12851.64,60,painting
7644,257,art,50230.0,0,17.0,100000.0,30,performance art
7645,1,art,50.0,0,17.0,500.0,25,performance art
7646,77,comics,4390.0,1,20.0,4000.0,30,comic books
7647,62,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",2550.0,1,17.0,3270.12,28,
7648,64,art,4004.0,1,20.0,3700.0,37,public art
7649,50,art,2060.0,1,25.0,1500.0,30,sculpture
7650,25,art,3414.0,1,21.0,2000.0,32,sculpture
7651,59,art,5111.0,1,21.0,2500.0,30,sculpture
7652,28,comics,1021.0,1,9.0,550.0,30,comic books
7653,0,crafts,0.0,0,11.0,10000.0,30,diy
7654,78,art,634.0,1,20.0,90.0,11,painting
7655,169,comics,4155.0,1,24.0,2586.66,29,comic books
7657,45,art,3600.0,1,29.0,3500.0,62,performance art
7658,43,crafts,3187.0,1,11.0,2000.0,30,woodworking
7659,50,comics,2857.0,1,23.0,99.0,20,graphic novels
7660,272,"comics"",""position"":2,""color"":16776056,""urls"":{""web"":{""discover"":""http:",7557.0,1,12.0,1000.0,25,
7661,10,comics,205.0,1,12.0,200.0,60,graphic novels
7662,41,comics,1509.29,1,17.0,488.76,16,comic books
7663,55,comics,1148.0,1,15.0,700.0,30,graphic novels
7664,103,comics,3926.0,1,22.0,1200.0,30,webcomics
7665,263,comics,6477.55,1,12.0,3899.24,30,graphic novels
7666,68,"comics"",""position"":2,""color"":16776056,""urls"":{""web"":{""discover"":""http:",847.5,1,10.0,982.8,30,
7667,627,comics,20939.0,1,22.0,8117.38,32,webcomics
7668,55,comics,1625.0,1,18.0,1000.0,30,comic books
7669,11,art,457.0,0,20.0,3700.0,60,public art
7670,31,art,787.0,1,2.0,650.0,25,textiles
7671,81,comics,4685.69,0,21.0,7500.0,30,webcomics
7672,46,comics,1611.0,1,25.0,1000.0,32,graphic novels
7673,33,art,3050.0,1,15.0,2500.0,30,painting
7674,49,comics,1864.0,0,21.0,5000.0,60,events
7675,74,art,2044.0,1,22.0,1120.9,30,textiles
7676,82,art,6957.0,1,20.0,6000.0,30,painting
7677,7,crafts,1547.0,1,23.0,1500.0,45,woodworking
7678,31,art,707.0,1,23.0,515.0,23,performance art
7679,52,comics,2544.0,1,24.0,2500.0,30,graphic novels
7680,4,art,80.0,0,24.0,223929.67,36,textiles
7681,1,crafts,1.0,0,18.0,300.0,6,diy
7682,117,art,17192.11,1,20.0,17000.0,30,public art
7683,22,art,2782.0,1,21.0,2500.0,30,painting
7684,30,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",760.0,1,22.0,400.0,27,
7685,53,comics,1044.0,1,9.0,850.0,16,comic books
7686,16,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",452.0,1,14.0,300.0,30,
7687,38,art,3185.0,1,30.0,2135.14,32,public art
7688,23,crafts,633.0,1,20.0,400.0,30,candles
7689,5,crafts,228.0,0,20.0,1500.0,45,candles
7690,6,comics,485.17,0,19.0,1962.26,45,webcomics
7691,1,crafts,21.0,0,24.0,1000.0,30,crochet
7692,3,crafts,39.0,0,24.0,300.0,30,crochet
7693,44,art,20094.0,1,15.0,15000.0,29,public art
7694,8,comics,1334.0,1,26.0,1200.0,30,webcomics
7695,3005,comics,188390.27,1,26.0,20000.0,37,graphic novels
7696,77,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",3434.0,1,17.0,2650.0,60,
7697,40,comics,1826.0,1,18.0,1500.0,14,comic books
7698,20,crafts,1092.0,0,24.0,15000.0,30,diy
7699,32,art,1817.0,1,17.0,1800.0,30,public art
7700,31,"crafts"",""position"":3,""color"":16744876,""urls"":{""web"":{""discover"":""http:",681.0,1,15.0,100.0,15,
7702,100,comics,2110.0,1,16.0,1785.15,30,anthologies
7703,61,art,8025.99,1,23.0,8000.0,45,public art
7704,54,art,6240.0,1,20.0,5000.0,34,performance art
7705,0,art,0.0,0,21.0,3000.0,15,painting
7706,63,comics,2292.0,1,15.0,222.0,9,comic books
7707,59,art,2628.8,1,19.0,2500.0,30,public art
7708,204,comics,4784.0,1,21.0,2000.0,31,comic books
7709,41,art,68445.0,0,22.0,9675.9,30,public art
7710,58,art,1223.0,1,15.0,1461.1,30,painting
7711,275,comics,12812.0,1,24.0,3999.0,31,comic books
7712,23,art,339.32,1,8.0,106.47,60,textiles
7713,87,comics,3212.0,1,22.0,2000.0,30,webcomics
7714,0,art,0.0,0,19.0,11696.99,33,painting
7715,54,film & video,8852.0,1,21.0,7343.68,23,webseries
7716,2,film & video,16.0,0,19.0,10000.0,30,television
7717,1,food,1.0,0,11.0,1100.0,16,cookbooks
7718,4,food,156.0,0,18.0,2000.0,30,farms
7719,1485,film & video,88321.41,1,13.0,50000.0,30,narrative film
7720,131,film & video,19410.61,1,19.0,19000.0,30,narrative film
7721,1,film & video,50.0,0,11.0,12000.0,30,television
7722,18,film & video,1997.0,0,21.0,108068.46,37,television
7723,0,food,0.0,0,16.0,10000.0,45,food trucks
7724,40,film & video,1542.0,1,25.0,2522.47,28,horror
7725,45,film & video,2305.0,1,19.0,2822.02,20,shorts
7726,1,film & video,1.0,0,16.0,11202.84,60,thrillers
7727,61,film & video,2157.0,1,25.0,500.0,23,horror
7728,67,film & video,15435.0,1,24.0,15000.0,24,webseries
7729,1,food,18.8,0,17.0,1864.94,60,drinks
7730,1,film & video,15.0,0,17.0,40120.36,33,romance
7731,1486,food,127765.69,1,10.0,65000.0,45,cookbooks
7732,3,film & video,101.0,1,26.0,100.0,40,narrative film
7733,1280,food,30026.0,1,18.0,9500.0,29,cookbooks
7734,207,food,10287.0,1,10.0,6000.0,61,drinks
7735,14,food,1825.0,0,21.0,40000.0,30,food trucks
7736,135,food,15485.32,1,15.0,10259.96,35,drinks
7737,7,film & video,181.0,0,19.0,4000.0,60,science fiction
7738,50,food,2778.0,1,21.0,2500.0,60,farms
7739,13,film & video,20078.8,1,16.0,1.06,40,shorts
7740,102,"food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http:",10258.0,1,15.0,11639.0,30,
7741,10,film & video,1800.0,0,23.0,832.2,20,music videos
7742,31,food,3645.0,1,21.0,3000.0,32,events
7743,164,film & video,17411.88,1,22.0,15000.0,30,narrative film
7744,171,film & video,12700.0,1,20.0,10000.0,15,romance
7745,2,food,2.0,0,17.0,15000.0,60,food trucks
7746,31,food,6067.0,1,9.0,6000.0,30,drinks
7747,1,food,10.0,0,25.0,165000.0,60,farms
7748,90,food,4014.0,1,25.0,2000.0,30,drinks
7749,2,food,11.0,0,27.0,1759.67,30,events
7750,0,food,0.0,0,14.0,233.86,30,cookbooks
7751,7,food,68.0,0,21.0,894.62,40,drinks
7752,1,film & video,100.0,0,17.0,30000.0,30,television
7753,124,food,10773.0,1,29.0,11011.71,33,drinks
7754,87,food,11762.0,1,17.0,10000.0,31,events
7755,3,film & video,170.0,0,19.0,75000.0,30,science fiction
7756,2,film & video,21.0,0,6.0,307.17,38,webseries
7757,344,film & video,38858.0,1,21.0,33000.0,26,narrative film
7758,89,film & video,25526.0,1,19.0,25000.0,30,narrative film
7759,27,film & video,10100.0,1,20.0,1051.27,12,music videos
7760,21,film & video,4421.11,0,20.0,25000.0,45,music videos
7761,1,food,5.0,0,26.0,55000.0,30,food trucks
7762,0,film & video,0.0,0,24.0,2000.0,23,thrillers
7763,220,film & video,50730.83,1,21.0,48900.0,44,movie theaters
7764,29,food,4325.0,0,18.0,7580.68,30,drinks
7765,45,food,2820.0,1,14.0,2792.13,28,drinks
7766,24,film & video,1145.0,1,16.0,500.0,19,shorts
7767,15,food,841.0,0,16.0,5350.93,30,drinks
7768,28,film & video,14365.0,1,18.0,14000.0,31,music videos
7769,0,food,0.0,0,25.0,600.0,30,food trucks
7770,1,film & video,50.0,0,18.0,100000.0,30,television
7771,2,film & video,68.8,0,22.0,149.38,25,webseries
7772,592,food,59208.0,1,17.0,50000.0,60,restaurants
7773,76,film & video,13126.0,1,20.0,12500.0,60,webseries
7774,14,food,602.0,0,15.0,3000.0,24,farmer's markets
7775,34,film & video,5403.09,1,19.0,4250.0,42,narrative film
7776,7,film & video,142.0,0,24.0,100000.0,50,webseries
7777,8,film & video,5332.0,1,14.0,5000.0,60,science fiction
7778,27,food,726.0,1,18.0,500.0,30,farms
7779,11,food,851.0,0,20.0,2500.0,14,food trucks
7780,33,film & video,1454.0,1,17.0,1350.0,10,webseries
7781,52,food,826200.0,1,13.0,4703.88,30,small batch
7782,61,food,8176.0,1,13.0,7777.0,32,restaurants
7783,8,"food"",""position"":8,""color"":16725570,""urls"":{""web"":{""discover"":""http:",5310.29,1,18.0,3819.29,30,
7784,0,film & video,0.0,0,10.0,6162.43,30,music videos
7785,0,food,0.0,0,16.0,30000.0,30,food trucks
7786,2,food,7520.0,0,3.0,45000.0,30,farms
7787,117,film & video,3700.0,1,24.0,5123.69,30,television
7788,61,film & video,9181.0,1,23.0,7202.59,30,shorts
7789,115,food,6227.0,1,13.0,6000.0,30,farms
7790,0,food,0.0,0,17.0,3500.0,30,cookbooks
7791,52,food,2771.0,1,22.0,2500.0,60,small batch
7792,2,food,11.0,0,16.0,23331.07,60,farms
7794,16,film & video,1085.0,1,13.0,1000.0,15,shorts
7795,54,film & video,10063.0,1,24.0,10000.0,40,shorts
7796,6,food,460.0,0,21.0,25000.0,30,food trucks
7797,26,food,1127.0,0,22.0,5000.0,30,food trucks
7798,12,food,324.0,0,25.0,1500.0,8,drinks
7799,44,film & video,3177.0,1,17.0,2000.0,19,webseries
7800,14,film & video,450.0,1,24.0,496.5,60,thrillers
7801,76,food,4301.0,0,15.0,30000.0,33,farms
7802,113,food,16425.0,1,19.0,15000.0,30,drinks
7803,246,film & video,10251.91,1,18.0,10000.0,30,webseries
7804,5,food,253.0,0,18.0,21710.92,40,food trucks
7805,1,film & video,1.0,0,16.0,67271.56,59,music videos
7806,0,food,0.0,0,28.0,2194.29,25,drinks
7807,4,food,403.0,0,22.0,70000.0,56,food trucks
7808,3,film & video,105.0,1,17.0,100.0,30,narrative film
7809,20,film & video,5000.0,1,20.0,5000.0,31,webseries
7810,393,film & video,52614.26,1,21.0,50000.0,30,narrative film
7811,219,film & video,9268.0,1,25.0,6955.0,16,webseries
7812,8,film & video,372.0,0,13.0,18200.0,45,webseries
7813,0,film & video,0.0,0,27.0,100000.0,11,television
7814,37,film & video,1279.0,1,25.0,1000.0,60,horror
7815,343,food,15555.0,1,8.0,2000.0,46,small batch
7816,172,film & video,25859.0,1,16.0,25000.0,45,narrative film
7817,2,food,6.0,0,13.0,1102.13,60,drinks
7818,41,film & video,2206.0,1,17.0,2000.0,30,shorts
7819,2,food,800.0,0,20.0,20000.0,60,farms
7820,1,film & video,18.8,0,5.0,7859.99,60,horror
7821,1,film & video,5.0,0,17.0,1250.0,35,music videos
7822,22,film & video,4695.0,1,18.0,5812.68,22,shorts
7823,40,food,2117.0,1,14.0,2000.0,30,farms
7824,0,film & video,0.0,0,25.0,200000.0,30,movie theaters
7825,659,food,9056.89,1,10.0,6259.78,30,vegan
7826,19,film & video,1400.0,1,23.0,500.0,27,music videos
7827,80,film & video,3055.0,1,16.0,3781.16,30,thrillers
7828,214,food,14635.0,1,18.0,13420.84,28,drinks
7829,1,film & video,1.0,0,24.0,6000.0,30,webseries
7830,38,food,2411.29,1,16.0,1142.54,19,farmer's markets
7831,235,food,33507.0,1,23.0,25000.0,32,farms
7832,1,film & video,1.0,0,24.0,6000.0,60,music videos
7833,0,food,0.0,0,19.0,50000.0,60,events
7834,6,food,121.0,0,23.0,55000.0,46,food trucks
7835,8,food,1195.0,0,17.0,1600.0,31,farmer's markets
7836,33,food,3510.0,1,21.0,3500.0,31,farmer's markets
7837,98,food,6186.0,0,20.0,30000.0,30,food trucks
7838,21,film & video,1492.0,1,9.0,1400.0,24,narrative film
7839,1,film & video,500.0,1,7.0,500.0,14,shorts
7840,1,film & video,10.0,0,26.0,9025.42,30,science fiction
7841,29,food,1496.29,0,20.0,1492.6,30,drinks
7842,32,film & video,2550.0,0,10.0,50000.0,30,television
7843,1,film & video,100.0,0,24.0,3000.0,31,music videos
7844,34,food,464.66,1,13.0,400.0,2,bacon
7845,140,film & video,12905.0,1,13.0,11992.0,43,narrative film
7846,5,food,69.29,0,14.0,37620.83,60,farms
7847,5,food,5.0,0,16.0,1000.0,60,food trucks
7848,1,food,20.0,0,24.0,13301.29,30,farms
7849,6,film & video,615.0,0,11.0,121000.0,45,romance
7850,160,food,13920.0,1,20.0,9995.08,30,drinks
7851,7,film & video,306.0,1,26.0,250.0,28,shorts
7852,49,film & video,12305.0,1,22.0,12000.0,30,webseries
7853,151,food,21406.0,1,19.0,15000.0,22,drinks
